44;28.99
77;25.42
16;20.62
69;29.15
8;22.35
46;18.94
11;22.29
59;29.14
22;18.77
17;27.8
28;28.3
24;26.64
73;19.19
80;27.51
49;25.93
70;25.83
19;23.5
75;18.8
28;25.97
29;29.48
34;29.28
17;23.16
59;29.72
70;19.69
44;29.48
55;22.16
51;27.59
38;20.75
8;23.48
17;27.98
67;26.17
31;24.18
76;29.1
12;21.43
29;27.15
19;24.0
39;26.46
30;27.29
35;26.55
73;24.76
50;19.88
49;21.63
44;29.89
19;26.18
10;22.2
12;29.26
32;27.19
16;21.98
32;24.02
15;22.57
27;26.97
10;29.86
59;23.03
36;23.94
38;19.03
62;22.1
16;19.98
46;22.66
78;23.55
76;27.37
67;21.62
62;26.98
68;29.8
51;23.85
69;20.15
58;25.15
42;26.19
64;25.94
60;27.43
80;27.34
62;20.13
26;22.72
78;26.88
50;29.67
61;20.89
53;28.86
18;23.09
58;28.79
16;22.22
24;28.92
47;20.15
33;22.38
41;21.71
67;19.2
77;29.35
40;23.41
10;27.32
64;26.69
48;27.31
34;27.92
14;27.31
63;24.14
57;20.56
32;24.03
49;27.32
78;25.52
58;21.93
51;23.35
50;26.15
10;20.68
15;19.97
14;23.44
36;24.6
31;28.82
79;27.39
25;21.64
54;27.51
15;22.97
51;27.43
50;27.79
46;23.7
31;26.89
46;20.78
55;25.39
12;21.98
24;27.08
28;23.34
50;23.94
72;22.53
62;19.41
52;27.81
16;20.08
35;21.42
16;19.09
23;22.87
77;23.52
31;22.86
54;28.55
18;19.76
32;19.59
67;23.51
11;21.1
27;21.17
69;21.83
76;25.23
37;19.2
50;20.63
41;26.18
58;18.63
47;27.26
79;19.96
48;28.97
32;20.89
71;25.09
43;26.82
39;23.02
19;21.26
41;19.24
33;26.17
57;20.82
69;22.95
26;28.76
20;27.91
42;28.17
54;18.6
32;23.61
29;19.73
42;21.01
54;26.21
35;24.22
76;28.3
71;22.66
29;26.58
14;29.09
70;20.66
79;22.65
76;24.24
27;19.36
66;28.33
25;29.28
17;26.9
26;27.12
47;29.98
78;22.5
38;22.99
70;18.99
14;21.81
58;28.52
57;21.27
70;26.76
11;28.77
67;19.8
62;18.83
27;26.78
70;21.83
36;24.7
36;27.04
62;24.26
29;27.76
26;19.43
33;20.79
9;26.8
26;28.36
28;21.8
20;28.04
23;21.92
36;23.43
51;22.79
65;23.77
45;26.47
57;28.73
14;29.4
38;23.42
78;25.27
78;23.03
43;18.59
74;28.65
37;19.86
35;24.49
37;28.32
41;23.84
28;24.4
26;26.03
43;24.62
50;20.41
13;22.31
30;21.99
74;20.57
64;28.48
75;24.18
37;29.08
46;22.15
74;22.4
63;24.17
37;26.19
37;25.05
9;28.77
14;26.43
77;18.84
41;29.33
15;25.59
42;27.23
67;27.34
43;22.92
20;28.61
77;22.53
70;22.37
38;22.21
51;20.53
43;27.85
39;26.12
76;23.37
53;20.28
78;29.1
57;22.74
16;19.13
54;18.97
52;28.35
13;24.61
16;28.31
19;27.02
73;19.61
19;27.49
61;29.96
25;19.48
29;25.8
15;20.02
71;21.38
32;24.69
42;28.02
79;19.7
47;23.77
79;19.58
59;19.44
33;22.94
16;21.48
51;20.3
25;21.16
46;18.95
80;29.94
31;20.05
67;21.89
48;21.23
38;20.93
59;25.56
36;21.95
27;28.3
68;22.04
15;20.22
28;27.56
26;22.09
57;28.97
35;29.77
25;22.74
48;21.16
48;29.04
73;27.22
32;25.94
9;26.47
29;20.54
57;26.62
46;28.98
47;25.24
61;21.45
33;21.55
38;27.63
67;29.27
18;21.48
15;21.69
32;26.24
46;25.66
64;18.58
31;20.02
68;24.54
69;28.05
23;25.55
42;25.28
26;21.07
11;24.17
28;19.69
79;23.99
31;24.13
54;18.83
64;24.49
33;27.66
79;24.31
39;25.02
40;23.29
72;26.54
12;26.78
45;26.12
45;26.19
53;22.74
70;29.69
11;19.37
73;25.51
21;27.06
29;28.56
73;27.72
54;23.49
45;24.31
17;28.66
70;28.28
52;22.89
33;24.29
11;29.74
29;25.42
24;18.5
42;29.85
28;27.11
66;28.09
54;27.12
65;27.03
53;18.58
57;21.22
15;18.61
31;18.59
23;21.98
63;23.08
32;29.37
72;25.2
41;25.86
25;18.63
29;21.57
17;25.36
18;28.95
52;19.14
52;22.06
28;24.36
41;25.98
57;25.68
72;23.58
76;28.41
37;28.45
17;27.04
36;25.27
16;26.04
35;20.3
78;20.94
77;29.83
15;22.95
44;18.68
10;23.76
13;18.9
41;19.0
55;23.09
57;19.67
53;21.38
40;28.44
14;26.06
71;26.77
9;22.47
70;21.76
66;18.66
33;26.22
55;25.23
62;21.67
37;21.76
14;19.95
52;20.14
47;19.0
77;23.94
25;22.3
8;19.79
36;20.83
54;24.35
27;26.01
17;27.18
33;23.19
57;22.74
48;28.29
39;25.73
71;21.5
29;28.4
63;21.09
66;20.79
55;28.91
27;26.09
30;27.08
47;22.89
34;29.33
15;28.32
43;28.72
41;25.5
49;24.05
77;28.78
50;19.34
54;25.97
16;19.97
12;24.93
34;29.6
11;27.0
33;21.91
10;26.31
12;27.77
57;19.42
53;25.12
21;26.76
53;24.95
26;27.68
77;26.7
16;24.79
26;18.87
23;19.97
45;28.18
19;18.94
27;20.97
75;25.71
61;24.09
60;29.25
50;18.6
19;23.24
48;28.08
62;21.65
30;24.71
54;19.33
32;26.0
70;18.56
41;19.89
58;24.45
57;23.92
52;22.35
11;26.69
19;23.71
25;23.31
26;28.99
31;28.48
63;29.34
63;22.24
79;29.7
72;26.6
18;18.72
38;18.51
16;23.34
43;19.59
79;18.66
58;28.06
66;18.92
50;28.23
55;24.42
69;24.17
45;19.61
9;21.44
26;25.96
67;28.63
62;20.99
8;20.18
73;28.72
69;29.03
17;25.33
69;29.05
24;24.52
78;28.55
38;26.61
36;26.21
41;23.57
41;28.55
37;27.58
43;23.33
49;18.51
64;22.03
57;21.76
14;21.57
72;27.67
60;20.51
48;21.2
8;25.14
49;22.09
66;21.7
37;26.2
70;29.14
62;29.01
23;26.99
76;29.01
12;18.54
47;18.61
9;20.89
55;23.94
24;28.09
23;24.55
14;29.37
15;22.36
36;25.64
12;18.63
35;22.67
15;27.14
38;21.02
79;27.07
11;26.23
24;21.92
15;24.26
15;28.81
65;27.05
61;19.15
67;28.81
53;20.73
50;29.99
78;20.82
60;21.15
78;23.63
45;28.16
38;25.15
29;22.4
72;24.69
8;26.43
74;28.23
66;19.17
59;26.42
49;26.66
79;26.28
12;19.5
77;22.06
54;25.17
72;19.94
76;21.47
52;23.06
20;21.43
22;19.34
61;19.74
65;27.5
72;29.11
28;24.13
61;28.65
37;21.13
68;20.22
18;28.46
36;23.38
26;28.15
77;22.57
69;25.45
52;21.66
35;29.17
44;19.49
42;19.86
36;27.28
41;19.55
63;26.63
24;23.96
34;18.76
70;28.93
13;21.58
56;24.62
42;22.2
39;25.34
77;23.77
70;18.56
25;21.12
73;27.04
51;22.48
9;24.82
40;21.82
30;20.87
71;29.64
13;29.89
11;27.17
48;21.2
13;24.75
44;29.1
77;27.9
49;19.84
31;26.64
71;20.4
31;22.65
56;19.6
20;29.08
65;26.23
68;20.11
77;25.19
66;25.53
49;24.36
79;22.69
44;27.38
10;20.31
63;28.0
19;23.99
59;24.21
17;21.08
62;25.6
37;19.68
65;22.7
51;28.67
38;20.8
16;29.61
56;24.48
54;27.64
76;28.63
26;22.99
77;29.81
21;22.88
36;21.93
38;27.99
69;20.81
53;23.28
43;18.89
61;22.24
25;22.32
19;24.28
59;19.99
50;23.66
60;21.16
79;20.45
71;20.22
48;28.82
43;22.0
10;19.72
54;26.95
15;21.06
32;25.77
40;28.73
13;24.17
75;24.88
26;23.56
68;18.54
47;26.05
63;24.65
78;22.13
76;24.22
43;21.4
60;26.92
20;23.17
29;19.48
10;28.46
75;22.52
39;28.71
80;23.31
66;21.13
77;22.28
75;23.35
16;20.3
57;21.0
27;24.77
38;24.95
46;24.11
35;21.36
51;26.46
80;23.52
35;25.76
77;22.42
36;29.09
79;26.36
47;26.41
45;26.44
23;29.89
71;20.12
23;24.56
15;24.51
36;21.42
63;22.18
37;25.02
27;19.36
44;26.51
77;20.29
49;19.28
56;20.39
26;23.56
57;26.75
55;24.65
66;25.77
32;27.69
28;23.41
54;20.64
20;23.17
32;26.78
43;19.74
12;27.98
22;25.88
66;24.1
77;24.78
29;27.62
56;20.58
71;28.05
21;25.1
51;29.68
55;22.54
45;24.02
34;27.03
16;19.81
62;24.98
10;22.71
23;28.69
69;25.96
80;29.94
49;26.93
25;23.53
44;21.82
24;27.82
19;27.39
14;25.32
9;29.88
23;28.96
13;25.82
29;22.34
57;24.77
50;19.31
23;28.01
36;19.67
76;19.71
32;21.81
28;19.89
26;29.05
45;24.75
68;22.12
44;27.23
29;21.15
56;24.6
36;18.89
14;27.09
51;22.36
29;29.83
39;26.12
29;20.3
22;23.36
67;21.37
68;19.65
73;27.86
19;23.74
72;23.73
47;19.9
58;21.03
67;24.29
41;23.56
68;21.58
80;24.67
24;22.02
69;29.75
63;23.45
47;28.14
16;20.17
80;23.01
19;19.63
36;21.64
10;20.38
15;24.53
9;22.96
9;25.28
79;23.92
28;18.65
24;22.74
58;27.98
37;28.69
28;23.0
19;25.68
77;28.69
41;27.85
63;21.53
20;20.06
31;23.12
23;27.41
65;19.72
9;19.47
56;23.95
73;25.61
69;26.81
49;20.41
31;23.47
9;20.38
77;19.06
16;25.78
8;23.21
35;29.1
15;24.78
11;27.85
57;24.66
67;26.53
64;20.02
42;26.22
36;22.53
61;20.96
11;23.79
19;28.13
29;29.05
31;22.07
72;20.68
12;27.0
43;22.54
46;25.09
75;24.75
47;25.3
28;27.39
47;27.68
12;25.13
25;23.64
69;21.02
79;26.65
67;19.78
65;21.96
62;26.38
17;28.54
31;25.04
58;21.56
27;19.4
12;18.96
44;23.05
33;23.99
54;23.66
18;21.5
19;29.3
39;26.26
21;26.07
31;19.57
31;24.1
48;20.65
18;23.29
21;29.56
49;21.84
52;21.78
69;23.83
66;29.28
20;21.85
46;29.82
24;26.16
29;21.7
13;29.85
48;24.29
61;20.05
56;26.55
36;23.28
50;20.64
35;29.86
12;20.51
76;28.75
63;23.95
67;20.78
63;28.01
47;27.13
59;26.33
27;21.3
11;22.63
15;27.43
53;26.43
52;24.27
33;22.69
17;26.29
67;20.56
18;26.95
16;27.29
17;20.15
75;27.67
58;24.79
40;28.95
9;28.03
12;27.88
75;22.04
15;20.71
37;29.92
47;22.47
62;20.76
24;27.21
32;24.42
72;24.56
54;23.18
9;19.03
32;29.03
38;20.46
9;27.3
25;18.52
75;28.2
57;27.48
14;23.54
34;27.84
80;25.77
39;25.07
26;21.68
41;22.22
70;25.3
53;27.84
46;19.88
31;24.83
66;24.02
15;18.68
71;24.59
64;27.57
17;22.67
25;23.89
33;27.22
76;26.94
8;22.04
63;19.25
25;23.44
54;26.65
53;25.33
52;29.58
70;29.79
14;29.36
50;29.75
49;28.2
75;24.34
39;26.79
43;22.24
80;29.42
74;23.61
33;28.0
13;28.66
44;23.16
57;27.92
56;23.38
72;27.22
27;19.32
9;26.36
52;25.51
59;24.48
41;22.96
54;29.18
36;27.1
31;23.89
22;27.41
43;26.63
14;26.51
10;29.32
23;18.63
35;24.49
55;23.59
50;21.61
73;26.51
61;25.81
51;25.29
35;21.54
9;23.31
67;18.72
55;26.34
10;19.51
24;25.47
31;28.69
47;24.75
16;27.44
12;25.58
36;25.19
31;29.36
9;26.48
17;25.37
26;29.87
73;20.31
69;26.31
18;29.49
37;21.2
21;24.97
23;19.13
68;23.38
24;28.12
80;28.89
54;20.39
12;22.8
70;20.65
16;20.33
29;19.51
28;19.66
68;20.16
30;23.88
76;19.02
64;25.57
48;23.61
64;26.36
49;21.21
38;22.82
49;25.89
80;26.61
28;25.65
41;29.64
59;24.58
64;27.1
51;26.87
78;25.56
55;26.17
35;25.07
12;26.5
77;23.6
37;24.79
23;25.08
15;22.02
49;24.42
32;19.93
52;21.04
24;23.58
18;23.25
61;24.68
40;19.53
21;26.62
29;26.18
46;22.65
46;24.3
60;26.63
80;28.46
15;27.15
18;21.57
79;18.95
27;20.63
52;22.87
14;27.49
50;28.16
46;20.53
30;26.19
66;19.34
44;27.76
39;18.87
28;27.28
43;19.09
23;26.86
65;20.03
22;26.77
10;18.94
49;25.67
31;29.84
28;27.25
51;20.36
62;27.09
42;25.79
21;26.2
72;23.38
25;23.48
45;20.06
51;18.95
40;24.21
73;25.22
25;19.94
72;26.34
63;24.45
45;24.75
58;21.27
26;20.56
65;28.15
47;24.44
16;22.09
26;26.98
41;25.96
39;22.71
38;21.29
19;25.83
9;28.1
22;29.45
60;24.42
33;23.47
31;21.24
49;26.71
37;22.51
72;20.25
30;24.76
29;29.16
67;22.62
8;29.76
46;22.44
60;19.23
74;24.36
57;19.57
27;25.24
8;27.87
25;23.35
69;22.91
15;22.44
49;19.0
38;18.77
46;19.94
10;23.86
36;20.15
13;25.57
15;21.65
72;27.43
40;20.37
50;28.07
16;22.29
15;29.05
67;26.48
62;20.35
50;28.36
30;19.06
39;28.37
72;28.82
52;28.09
69;24.85
78;26.17
19;23.3
13;21.35
56;22.83
49;24.75
31;27.68
61;28.86
50;27.1
31;27.38
24;24.36
40;18.68
19;20.75
47;23.48
27;20.81
61;22.72
8;24.77
65;25.13
71;27.04
57;26.25
74;26.19
25;21.99
21;25.43
10;26.46
48;27.71
23;25.99
31;29.44
77;19.27
26;19.53
17;28.93
50;18.58
13;26.51
72;28.16
78;26.41
76;21.89
64;29.76
79;29.64
30;21.19
64;27.89
29;20.46
72;28.38
77;21.74
77;25.27
68;21.37
69;27.73
52;25.98
19;29.31
76;27.56
14;28.05
19;23.77
21;22.15
26;29.09
14;28.63
13;21.03
23;27.26
14;21.71
51;29.95
67;27.33
58;29.44
51;22.06
43;21.06
62;20.59
49;23.16
47;27.37
61;27.2
50;26.56
67;19.43
40;19.73
11;25.53
50;24.93
43;26.85
76;22.12
36;21.34
61;22.78
48;23.56
59;28.93
60;23.83
46;22.14
45;19.15
32;27.6
63;28.07
41;27.62
67;19.14
23;29.85
17;20.32
37;20.92
26;20.44
18;24.98
42;29.29
14;18.53
70;23.68
16;25.88
66;19.76
13;22.39
77;25.92
56;19.27
76;20.48
10;25.84
61;21.67
18;21.97
66;21.52
41;20.77
35;21.84
30;20.1
20;25.28
22;29.87
43;26.31
34;29.14
8;26.94
72;27.53
19;29.14
63;21.59
74;27.33
77;29.93
75;27.05
29;26.38
39;27.08
55;29.03
38;21.22
51;24.36
77;29.27
70;28.96
21;27.68
34;21.2
41;19.01
19;20.73
74;22.03
18;27.78
9;27.89
28;21.99
58;23.51
75;28.17
16;18.53
26;20.29
21;19.5
66;20.0
23;28.12
64;28.48
15;26.3
10;23.52
16;24.08
48;19.53
32;24.94
11;22.27
12;21.2
63;29.09
61;18.77
27;23.09
54;18.76
50;23.8
63;25.46
45;24.63
28;28.73
38;25.54
32;23.43
33;27.82
36;28.2
70;24.04
56;23.02
79;20.48
48;27.17
9;27.57
57;28.48
42;20.64
8;29.62
69;19.36
10;20.5
31;23.4
69;28.48
13;22.68
23;21.68
68;21.39
8;26.91
8;19.4
22;25.97
19;24.77
79;28.97
53;20.18
66;24.09
36;27.82
72;29.16
76;19.76
61;28.26
54;26.45
80;19.04
64;26.24
41;18.96
62;22.35
48;24.34
76;21.34
72;20.91
25;25.21
12;26.96
14;19.68
42;19.65
53;21.01
50;26.0
41;20.78
25;21.36
74;20.44
15;25.36
39;25.72
66;21.33
65;19.54
48;23.69
63;28.66
55;29.56
52;24.25
46;19.18
39;29.98
50;28.11
23;29.43
24;18.78
60;21.83
46;28.76
63;20.89
33;18.58
71;28.04
44;28.7
49;26.61
30;28.11
9;21.41
19;21.05
65;27.07
60;19.44
59;28.12
78;20.51
9;28.61
66;26.46
17;25.72
44;24.32
53;29.73
60;27.82
52;26.96
46;18.85
35;28.4
43;25.44
55;27.51
50;22.61
66;25.55
71;23.17
16;21.95
41;25.73
60;21.57
75;21.9
28;27.21
30;22.42
35;28.83
59;23.41
64;18.92
39;20.08
61;21.8
20;29.7
24;25.61
70;21.35
77;20.82
69;26.41
36;29.49
55;19.48
74;26.63
57;20.86
45;19.93
75;29.84
57;24.61
71;21.27
26;20.98
30;22.2
55;28.14
43;28.76
60;27.88
11;24.64
23;24.97
40;29.01
49;24.13
24;22.04
44;27.73
35;24.29
62;27.73
41;20.12
68;23.08
67;26.0
36;19.85
32;18.99
66;23.02
30;21.05
47;27.51
69;22.4
24;28.39
46;23.53
8;24.07
24;27.68
36;24.54
71;21.47
16;20.6
22;19.96
52;19.04
51;23.73
65;28.01
26;26.34
42;24.64
57;28.53
14;23.71
32;18.67
34;21.49
8;29.69
60;27.56
9;21.59
50;23.66
54;21.09
26;26.93
66;29.45
23;28.73
74;26.57
74;29.12
55;28.42
51;24.32
55;26.62
67;24.73
61;28.48
26;24.56
34;29.65
48;21.67
74;21.71
75;22.22
46;27.9
58;23.33
63;28.22
37;29.53
79;25.89
42;21.48
50;23.81
71;29.45
48;19.91
17;23.11
52;28.17
74;23.41
48;25.83
53;23.8
42;26.75
11;25.37
20;26.68
25;23.0
11;29.5
60;27.66
63;26.73
61;20.54
56;21.73
56;21.97
47;28.82
66;29.73
54;21.11
36;21.7
11;22.39
33;22.33
50;23.87
60;23.25
60;25.82
29;21.85
45;25.6
13;23.27
56;25.27
73;28.73
12;20.45
34;26.46
59;20.79
45;28.4
34;23.44
60;22.02
9;23.37
41;28.7
27;21.35
30;24.22
53;18.75
29;20.8
49;20.52
39;25.95
59;19.42
31;29.51
41;26.9
57;18.95
37;20.92
8;24.71
66;18.58
40;22.25
41;28.84
62;29.66
25;22.94
24;22.57
79;28.96
55;27.4
23;26.99
55;25.66
40;19.74
41;27.17
80;24.9
60;20.11
21;25.39
75;22.75
26;19.23
18;21.85
26;21.25
70;28.55
19;26.01
69;29.12
29;23.57
64;19.96
62;29.65
12;19.97
54;20.55
34;28.18
28;27.65
39;28.78
41;28.42
78;24.85
19;21.28
76;21.87
62;26.19
37;19.52
75;21.26
18;24.95
32;28.8
56;19.04
64;29.7
50;25.66
20;24.09
48;25.6
59;24.39
80;28.33
46;27.31
39;20.29
41;20.16
17;24.31
76;23.34
64;20.32
46;28.97
40;26.21
46;19.59
57;21.42
40;21.53
34;18.58
74;27.01
68;23.47
76;29.84
57;18.52
55;22.16
80;22.34
79;29.05
34;21.43
59;29.87
21;20.94
12;19.24
16;19.07
18;24.62
18;20.87
51;22.5
15;24.72
61;22.3
46;19.7
34;28.07
36;24.98
80;20.17
79;27.46
37;27.53
11;23.94
10;25.61
80;24.85
62;29.53
36;22.75
76;24.69
40;20.59
71;26.95
56;20.94
58;19.08
37;27.23
76;25.61
46;25.07
28;28.25
51;23.12
34;29.94
74;21.97
10;18.51
38;26.89
64;29.08
48;29.25
43;27.77
51;29.73
31;29.68
70;26.9
8;28.83
46;24.38
70;22.91
10;27.69
23;26.54
76;22.64
65;24.04
57;25.55
75;28.1
73;22.03
28;19.32
53;27.93
27;22.55
76;22.57
79;23.48
31;23.47
71;27.52
18;28.48
26;26.14
36;18.68
77;27.46
77;25.93
35;21.05
75;25.9
80;24.21
54;28.34
19;27.84
67;27.83
41;20.58
56;23.01
57;18.74
23;23.7
72;24.48
16;22.71
43;26.41
34;27.78
57;22.8
68;27.05
24;21.71
73;20.14
12;18.86
41;27.71
41;21.95
22;29.11
80;23.66
65;21.74
49;26.78
22;20.57
50;26.82
67;24.1
23;26.34
67;25.27
19;29.58
63;28.18
38;21.34
19;22.26
24;24.11
28;19.01
61;19.44
72;28.04
25;21.37
76;27.98
52;21.78
12;20.04
17;24.71
59;26.56
34;21.35
65;21.71
30;19.79
63;26.22
45;20.41
13;21.25
59;19.11
16;25.11
62;28.29
46;26.93
53;29.16
29;22.11
39;28.95
49;19.39
35;19.03
67;19.01
45;29.24
36;26.38
68;20.34
30;28.31
15;20.64
16;29.07
54;19.71
55;22.32
32;19.97
80;27.72
10;18.51
45;29.45
62;27.47
79;27.48
55;26.1
8;19.83
49;26.33
71;19.42
15;23.82
11;29.17
37;21.38
51;28.26
13;24.67
64;24.35
55;29.48
50;27.05
62;22.79
47;29.84
49;22.75
69;25.09
76;26.46
27;19.93
72;24.63
57;20.87
44;23.85
48;26.76
72;22.87
64;26.1
21;22.02
25;22.21
13;21.6
66;19.53
11;28.2
30;24.4
34;28.09
17;18.65
70;19.47
50;23.21
14;27.15
23;22.67
68;18.82
16;29.14
48;24.42
42;21.15
62;25.52
44;20.64
41;24.74
59;25.37
51;23.98
58;20.48
70;25.31
8;19.71
66;22.51
44;28.16
27;23.5
59;27.41
22;23.57
61;23.12
59;21.45
32;21.42
38;29.64
56;24.59
38;26.44
44;27.65
74;22.25
54;21.3
8;23.32
13;29.99
28;26.09
65;19.28
16;19.59
14;25.08
18;27.6
47;26.56
26;19.06
61;28.79
49;27.23
62;26.18
19;26.03
77;29.04
29;27.4
61;22.7
45;19.23
71;20.87
17;20.84
18;26.09
17;23.84
29;27.21
59;28.87
36;28.04
35;26.64
64;27.03
38;21.4
48;21.6
37;24.21
37;25.28
27;19.1
50;28.8
33;24.62
77;22.04
21;23.7
60;26.25
59;25.39
66;21.5
25;20.42
26;27.95
22;27.75
58;24.11
65;20.69
37;26.07
50;23.9
21;25.23
27;25.1
77;22.93
48;18.69
30;24.94
14;24.02
52;27.63
25;27.36
61;20.63
32;27.54
79;22.93
59;24.96
72;19.6
67;18.84
74;21.31
55;29.45
76;24.23
16;25.18
61;20.05
17;26.99
49;20.94
79;20.24
73;28.85
36;24.06
54;27.85
38;22.09
65;20.54
69;22.4
46;25.39
56;19.0
80;29.13
36;19.31
40;19.69
43;27.77
62;28.36
72;19.81
22;22.4
43;24.04
52;24.62
68;19.08
38;25.52
18;22.71
35;27.67
66;27.93
42;27.75
68;25.78
41;28.97
29;25.9
28;28.04
68;26.62
48;26.34
51;21.99
29;19.19
56;29.74
59;21.08
67;20.29
33;22.59
48;25.34
20;29.07
44;22.62
50;29.06
42;29.42
10;21.05
58;19.6
66;25.85
48;28.98
8;18.77
71;25.42
75;27.39
29;20.74
58;22.9
28;26.85
10;28.22
49;23.31
27;26.74
50;29.87
51;20.89
76;26.91
73;27.33
39;21.4
72;29.11
51;27.83
77;19.64
10;20.43
57;28.96
51;24.47
38;22.86
58;26.5
16;23.21
52;24.71
44;20.69
78;24.76
31;28.07
37;22.38
47;20.59
21;19.91
63;22.27
56;26.47
77;28.46
49;28.51
38;19.32
58;28.32
23;20.73
48;28.25
42;27.77
57;20.58
54;23.08
73;18.56
24;21.8
19;29.03
46;28.15
14;25.01
26;19.29
21;28.01
67;20.47
24;29.02
72;29.71
60;29.83
61;28.57
38;29.12
62;20.83
73;27.91
53;26.01
77;29.25
67;23.57
45;24.41
55;26.16
31;26.14
36;28.65
44;18.74
57;23.11
21;27.87
18;24.16
54;29.91
36;21.43
77;28.33
19;20.23
35;20.83
30;19.95
14;28.81
24;24.72
23;25.3
56;22.48
12;21.91
23;23.3
14;21.25
45;21.31
61;27.36
51;24.58
48;19.89
66;27.38
47;19.44
33;29.0
29;20.74
37;27.7
44;24.93
39;23.79
63;24.14
10;25.73
17;22.22
31;28.22
62;21.74
78;18.99
74;22.86
11;18.95
45;19.79
45;19.22
11;23.75
63;28.75
22;19.5
30;20.61
45;24.31
25;25.58
14;27.96
24;19.28
50;29.99
46;22.82
79;20.27
11;28.19
33;29.71
36;20.68
37;22.99
12;28.14
80;28.0
41;24.94
57;21.5
16;23.57
80;19.1
32;22.5
67;27.5
21;29.82
38;20.3
24;25.92
68;20.21
78;24.73
43;19.0
74;27.41
53;19.57
19;21.17
16;27.7
17;26.31
63;24.02
29;21.08
17;24.35
9;28.21
50;20.75
